"game_date","game_time_start","game_code","season","team_name","team_points","team_rpm","opponent_name","opponent_points","opponent_rpm","team_outcome","is_home"
"2013-11-09","7:30p","201311090ATL",2014,"Orlando Magic",94,-1.79897847222222,"Atlanta Hawks",104,0.527544444444444,"L",FALSE
"2013-11-09","7:30p","201311090BRK",2014,"Brooklyn Nets",91,1.45710902777778,"Indiana Pacers",96,1.26353125,"L",TRUE
"2013-11-09","7:30p","201311090BRK",2014,"Indiana Pacers",96,1.26353125,"Brooklyn Nets",91,1.45710902777778,"W",FALSE
"2013-11-09","7:30p","201311090CLE",2014,"Cleveland Cavaliers",127,-0.842327011494253,"Philadelphia 76ers",125,-1.72246781609195,"W",TRUE
"2013-11-09","7:30p","201311090CLE",2014,"Philadelphia 76ers",125,-1.72246781609195,"Cleveland Cavaliers",127,-0.842327011494253,"L",FALSE
"2013-11-09","8:00p","201311090HOU",2014,"Houston Rockets",94,2.11150625,"Los Angeles Clippers",107,1.98260486111111,"L",TRUE
"2013-11-09","8:00p","201311090HOU",2014,"Los Angeles Clippers",107,1.98260486111111,"Houston Rockets",94,2.11150625,"W",FALSE
"2013-11-09","8:00p","201311090MEM",2014,"Memphis Grizzlies",108,1.26493472222222,"Golden State Warriors",90,1.70715555555556,"W",TRUE
"2013-11-09","8:00p","201311090MEM",2014,"Golden State Warriors",90,1.70715555555556,"Memphis Grizzlies",108,1.26493472222222,"L",FALSE
"2013-11-09","7:30p","201311090MIA",2014,"Miami Heat",110,2.05994722222222,"Boston Celtics",111,-0.878227777777778,"L",TRUE
"2013-11-09","7:30p","201311090MIA",2014,"Boston Celtics",111,-0.878227777777778,"Miami Heat",110,2.05994722222222,"W",FALSE
"2013-11-09","8:30p","201311090MIL",2014,"Milwaukee Bucks",83,-2.51662569444444,"Dallas Mavericks",91,0.762929861111111,"L",TRUE
"2013-11-09","8:30p","201311090MIL",2014,"Dallas Mavericks",91,0.762929861111111,"Milwaukee Bucks",83,-2.51662569444444,"W",FALSE
"2013-11-09","10:00p","201311090SAC",2014,"Sacramento Kings",85,-0.896663194444445,"Portland Trail Blazers",96,0.896553472222222,"L",TRUE
"2013-11-09","10:00p","201311090SAC",2014,"Portland Trail Blazers",96,0.896553472222222,"Sacramento Kings",85,-0.896663194444445,"W",FALSE
"2013-11-09","7:00p","201311090TOR",2014,"Toronto Raptors",115,-0.250667361111111,"Utah Jazz",91,-1.59772361111111,"W",TRUE
